,sentence_num,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
7329,342,Northern,0.6,96.4,96.4,96.4,96.4,0.6,0.0,0.0
7330,342,"Ireland,",0.7,139.1,139.1,139.1,139.1,0.7,0.0,0.0
7331,342,as,0.3,24.1,24.1,32.6,23.6,0.2,0.1,0.1
7332,342,in,0.4,68.8,68.8,68.8,68.8,0.4,0.0,0.0
7333,342,Sri,1.0,147.6,155.5,190.8,144.3,0.7,0.3,0.3
7334,342,"Lanka,",0.7,104.9,144.5,144.5,100.0,0.5,0.2,0.2
7335,342,as,0.3,58.3,58.3,58.3,58.3,0.3,0.0,0.0
7336,342,in,0.2,44.7,44.7,44.7,44.7,0.2,0.0,0.0
7337,342,the,0.4,71.0,71.0,71.0,71.0,0.4,0.0,0.0
7338,342,Middle,1.1,194.4,204.9,223.9,187.5,0.9,0.2,0.2
7339,342,"East,",0.6,120.9,120.9,120.9,120.9,0.6,0.0,0.0
7340,342,the,0.2,37.3,37.3,37.3,37.3,0.2,0.0,0.0
7341,342,only,0.6,114.2,114.2,114.2,114.2,0.6,0.0,0.0
7342,342,way,0.6,96.7,96.7,96.7,96.7,0.6,0.0,0.0
7343,342,to,0.4,55.4,55.4,55.4,55.4,0.4,0.0,0.0
7344,342,achieve,0.3,43.1,43.1,62.6,44.2,0.2,0.1,0.1
7345,342,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,342,lasting,1.0,151.9,176.3,176.3,145.55,0.8,0.2,0.2
7347,342,peace,0.7,132.4,132.4,151.8,126.35,0.6,0.1,0.1
7348,342,is,0.2,27.5,27.5,27.5,27.5,0.2,0.0,0.0
7349,342,by,0.6,83.8,83.8,104.3,87.0,0.5,0.1,0.1
7350,342,negotiation,1.7,161.2,216.9,337.8,171.79000000000005,0.8,0.9,0.4
7351,342,and,0.2,11.0,11.0,16.5,8.25,0.1,0.1,0.1
7352,342,compromise.,1.8,157.2,226.7,309.5,149.525,0.8,1.0,0.6
7353,343,"No,",0.6,147.9,147.9,147.9,147.9,0.6,0.0,0.0
7354,343,I,0.5,100.4,113.0,113.0,94.55,0.4,0.1,0.1
7355,343,think,0.9,150.8,168.3,168.3,151.8,0.8,0.1,0.1
7356,343,she's,1.0,88.2,124.5,147.1,85.4,0.6,0.4,0.3
7357,343,distinctly,2.1,190.7,350.1,383.9,196.69333333333333,1.0,1.1,0.7
7358,343,immature,1.4,260.4,285.2,316.5,253.85,1.0,0.4,0.3
7359,343,"and,",0.9,132.4,175.1,193.6,151.0,0.7,0.2,0.2
7360,343,despite,1.3,171.2,211.0,248.8,170.38333333333338,0.9,0.4,0.3
7361,343,10,0.3,40.0,40.0,40.0,40.0,0.3,0.0,0.0
7362,343,years,0.6,93.2,112.9,112.9,91.6,0.5,0.1,0.1
7363,343,of,0.3,93.8,93.8,93.8,93.8,0.3,0.0,0.0
7364,343,media,0.6,105.0,127.2,127.2,110.1,0.5,0.1,0.1
7365,343,"exposure,",1.1,210.3,244.0,244.0,203.4,0.9,0.2,0.2
7366,343,she,0.3,58.9,58.9,58.9,58.9,0.3,0.0,0.0
7367,343,doesn't,1.4,219.5,266.1,287.2,211.1833333333333,1.0,0.4,0.3
7368,343,quite,0.7,133.3,133.3,133.3,133.3,0.7,0.0,0.0
7369,343,understand,1.3,220.8,256.2,271.4,210.35,1.0,0.3,0.3
7370,343,that,0.8,152.4,152.4,169.3,145.1,0.7,0.1,0.1
7371,343,press,0.9,167.0,184.8,184.8,166.75,0.8,0.1,0.1
7372,343,interviews,1.3,188.7,225.5,233.8,182.3,1.0,0.3,0.3
7373,343,are,0.3,76.9,76.9,76.9,76.9,0.3,0.0,0.0
7374,343,not,0.2,41.9,41.9,41.9,41.9,0.2,0.0,0.0
7375,343,the,0.6,92.0,92.0,92.0,92.0,0.6,0.0,0.0
7376,343,place,0.4,76.6,76.6,76.6,76.6,0.4,0.0,0.0
7377,343,to,0.4,87.8,87.8,87.8,87.8,0.4,0.0,0.0
7378,343,discuss,0.8,169.3,169.3,169.3,169.3,0.8,0.0,0.0
7379,343,your,0.5,110.2,110.2,110.2,110.2,0.5,0.0,0.0
7380,343,jejune,1.8,234.2,323.3,504.9,272.2,0.9,0.9,0.7
7381,343,self-image,2.6,277.0,492.0,619.7,247.40833333333333,1.0,1.6,1.0
7382,343,problems.,1.3,166.9,272.5,292.1,202.05,1.0,0.3,0.3
7383,344,'Our,0.1,19.2,19.2,19.2,19.2,0.1,0.0,0.0
7384,344,mission,1.8,197.3,258.1,310.1,187.5833333333333,1.0,0.8,0.5
7385,344,is,0.3,39.6,39.6,51.8,29.05,0.2,0.1,0.1
7386,344,to,0.5,51.9,51.9,73.9,59.6,0.4,0.1,0.1
7387,344,build,1.2,179.2,189.4,224.0,178.35,0.9,0.3,0.3
7388,344,an,0.1,19.7,19.7,19.7,19.7,0.1,0.0,0.0
7389,344,entrepreneurial,2.7,165.5,313.5,452.2,174.07999999999996,1.0,1.7,0.9
7390,344,culture,1.1,197.4,231.0,231.0,192.5,0.9,0.2,0.2
7391,344,at,0.6,51.7,88.3,88.3,66.9,0.5,0.1,0.1
7392,344,Cambridge,1.3,232.8,262.8,262.8,222.75,1.0,0.3,0.3
7393,344,"University,",0.9,152.2,152.2,152.2,152.2,0.9,0.0,0.0
7394,344,by,0.3,42.8,42.8,42.8,42.8,0.3,0.0,0.0
7395,344,teaching,1.3,232.4,269.7,284.0,228.55,1.0,0.3,0.3
7396,344,skills,1.0,178.7,186.4,186.4,175.0,0.9,0.1,0.1
7397,344,to,0.6,60.6,60.6,86.4,63.66666666666666,0.4,0.2,0.1
7398,344,the,0.8,142.5,142.5,160.6,135.35,0.7,0.1,0.1
7399,344,sort,1.2,173.1,173.1,223.2,172.95,0.9,0.3,0.3
7400,344,of,0.1,14.2,14.2,14.2,14.2,0.1,0.0,0.0
7401,344,people,1.0,165.3,165.3,165.3,165.3,1.0,0.0,0.0
7402,344,that,0.1,15.3,15.3,15.3,15.3,0.1,0.0,0.0
7403,344,will,0.9,131.9,144.0,144.0,128.2,0.8,0.1,0.1
7404,344,make,0.7,72.6,72.6,72.6,72.6,0.7,0.0,0.0
7405,344,ventures,1.0,159.1,164.4,164.4,153.15,0.9,0.1,0.1
7406,344,successful.,1.1,154.1,177.8,177.8,146.11666666666662,0.8,0.3,0.2
7407,345,You,0.1,21.8,21.8,21.8,21.8,0.1,0.0,0.0
7408,345,will,0.7,139.2,139.2,139.2,139.2,0.7,0.0,0.0
7409,345,have,0.7,107.2,127.2,127.2,94.95,0.5,0.2,0.2
7410,345,to,0.2,40.8,40.8,40.8,40.8,0.2,0.0,0.0
7411,345,make,0.6,119.0,119.0,119.0,119.0,0.6,0.0,0.0
7412,345,up,0.2,39.1,39.1,39.1,39.1,0.2,0.0,0.0
7413,345,the,0.6,78.9,92.9,93.2,65.4,0.4,0.2,0.2
7414,345,"shortfall,",1.3,178.7,240.5,240.5,167.8,0.9,0.4,0.4
7415,345,which,1.0,130.3,142.7,142.7,125.9,0.8,0.2,0.2
7416,345,may,0.8,87.7,92.8,120.0,66.45,0.5,0.3,0.2
7417,345,be,0.5,74.2,100.9,100.9,78.45,0.4,0.1,0.1
7418,345,possible,0.4,56.1,56.1,56.1,56.1,0.4,0.0,0.0
7419,345,through,0.7,104.8,104.8,116.3,103.05,0.6,0.1,0.1
7420,345,additional,1.0,181.3,197.5,197.5,180.75,0.9,0.1,0.1
7421,345,contributions,1.2,203.4,243.4,243.4,198.15,0.9,0.3,0.3
7422,345,to,0.2,28.1,28.1,28.1,28.1,0.2,0.0,0.0
7423,345,your,0.6,97.1,111.7,111.7,99.45,0.5,0.1,0.1
7424,345,employer's,1.0,140.9,170.5,170.5,136.95,0.8,0.2,0.2
7425,345,money,0.5,116.8,116.8,116.8,116.8,0.5,0.0,0.0
7426,345,purchase,0.6,130.6,130.6,130.6,130.6,0.6,0.0,0.0
7427,345,scheme.,0.3,44.9,44.9,44.9,44.9,0.3,0.0,0.0
7428,346,There's,1.6,205.9,263.4,338.8,196.4,0.9,0.7,0.5
7429,346,a,0.4,56.3,56.3,56.3,56.3,0.4,0.0,0.0
7430,346,sort,0.7,160.8,160.8,160.8,160.8,0.7,0.0,0.0
7431,346,of,0.3,66.4,66.4,66.4,66.4,0.3,0.0,0.0
7432,346,abiding,1.4,261.3,315.0,356.2,241.85,0.9,0.5,0.5
7433,346,irritation,1.4,274.3,323.2,357.6,264.51666666666665,1.0,0.4,0.3
7434,346,about,0.7,114.0,122.5,122.5,112.65,0.6,0.1,0.1
7435,346,being,0.5,74.8,89.5,89.5,66.36666666666666,0.3,0.2,0.1
7436,346,assumed,0.9,208.5,208.5,241.3,212.55,0.8,0.1,0.1
7437,346,somehow,1.3,228.5,290.0,332.6,231.63333333333333,0.9,0.4,0.3
7438,346,not,0.6,91.2,91.2,112.2,79.13333333333334,0.4,0.2,0.1
7439,346,to,0.7,203.8,224.4,203.8,203.8,0.7,0.0,0.0
7440,346,be,0.5,105.1,105.1,105.1,105.1,0.5,0.0,0.0
7441,346,true,0.8,166.6,166.6,166.6,166.6,0.8,0.0,0.0
7442,346,to,0.6,93.7,109.9,109.9,94.5,0.5,0.1,0.1
7443,346,yourself.',1.4,214.1,278.9,301.3,211.05,1.0,0.4,0.4
7444,347,They,0.3,67.6,67.6,67.6,67.6,0.3,0.0,0.0
7445,347,fell,1.3,172.9,212.8,247.8,178.35,0.9,0.4,0.4
7446,347,for,0.8,93.4,93.4,138.0,98.85,0.5,0.3,0.1
7447,347,the,0.8,106.7,106.7,141.2,106.26666666666664,0.6,0.2,0.1
7448,347,Zurich,1.5,214.3,247.6,279.9,201.15,1.0,0.5,0.4
7449,347,financial,1.5,238.4,292.8,384.3,267.8,1.0,0.5,0.4
7450,347,services,1.4,195.9,195.9,290.6,183.225,0.9,0.5,0.2
7451,347,company's,1.6,139.3,167.2,314.3,143.42333333333337,0.8,0.8,0.4
7452,347,computer,0.7,117.8,117.8,143.7,119.8,0.6,0.1,0.1
7453,347,calculations,1.3,278.1,305.7,344.1,273.3,1.0,0.3,0.2
7454,347,with,0.4,82.4,82.4,81.3,81.3,0.4,0.0,0.0
7455,347,all,0.7,125.1,125.1,125.1,125.1,0.7,0.0,0.0
7456,347,the,0.4,63.4,63.4,63.4,63.4,0.4,0.0,0.0
7457,347,uncritical,1.6,226.5,329.4,329.4,222.95,1.0,0.6,0.4
7458,347,enthusiasm,1.1,229.8,264.1,264.1,224.1,0.9,0.2,0.2
7459,347,of,0.4,88.2,88.2,116.0,82.65,0.3,0.1,0.1
7460,347,a,0.2,28.1,28.1,28.1,28.1,0.2,0.0,0.0
7461,347,nine-year-old,2.5,210.1,331.2,422.4,182.3,1.0,1.5,0.9
7462,347,presented,0.8,106.6,106.6,133.4,106.25,0.7,0.1,0.1
7463,347,with,0.3,95.3,95.3,96.4,96.4,0.3,0.0,0.0
7464,347,a,0.2,38.0,38.0,38.0,38.0,0.2,0.0,0.0
7465,347,PlayStation,1.8,188.0,281.6,367.8,206.3,1.0,0.8,0.6
7466,347,on,0.3,49.4,49.4,49.4,49.4,0.3,0.0,0.0
7467,347,his,0.4,70.1,70.1,70.1,70.1,0.4,0.0,0.0
7468,347,birthday.,1.3,238.3,260.3,292.0,238.8,1.0,0.3,0.3
7469,348,Completed,1.3,190.1,216.2,253.8,179.95,0.8,0.5,0.5
7470,348,only,0.7,104.8,121.1,121.1,108.55,0.6,0.1,0.1
7471,348,three,0.8,157.6,157.6,157.6,157.6,0.8,0.0,0.0
7472,348,years,1.0,132.9,147.4,182.8,132.4,0.7,0.3,0.3
7473,348,"ago,",0.5,56.0,56.0,56.0,56.0,0.5,0.0,0.0
7474,348,it,0.1,5.8,5.8,5.8,5.8,0.1,0.0,0.0
7475,348,is,0.9,125.0,151.0,150.9,129.5,0.7,0.2,0.1
7476,348,already,1.1,172.7,196.1,209.8,163.16666666666666,0.8,0.3,0.2
7477,348,an,0.4,39.2,39.2,49.8,35.7,0.3,0.1,0.1
7478,348,icon.,1.1,92.7,217.1,227.7,128.35,0.6,0.5,0.3
7479,349,"Well,",1.2,178.2,247.7,261.4,187.11666666666667,0.9,0.3,0.2
7480,349,"indeed,",1.4,197.6,238.8,291.3,190.65,0.9,0.5,0.3
7481,349,and,0.4,62.7,62.7,70.8,60.7,0.3,0.1,0.1
7482,349,I,0.3,69.4,69.4,69.4,69.4,0.3,0.0,0.0
7483,349,don't,0.9,138.3,180.0,189.4,141.93333333333334,0.7,0.2,0.1
7484,349,think,0.5,48.7,62.3,62.3,52.55,0.4,0.1,0.1
7485,349,for,0.1,21.5,21.5,21.5,21.5,0.1,0.0,0.0
7486,349,a,0.2,47.1,47.1,47.1,47.1,0.2,0.0,0.0
7487,349,minute,0.5,91.6,91.6,91.6,91.6,0.5,0.0,0.0
7488,349,Joanna,0.7,137.2,137.2,137.2,137.2,0.7,0.0,0.0
7489,349,has,0.5,90.9,90.9,90.9,90.9,0.5,0.0,0.0
7490,349,self-consciously,2.3,177.0,428.6,467.3,180.71666666666664,0.9,1.4,0.9
7491,349,and,0.1,13.3,13.3,13.3,13.3,0.1,0.0,0.0
7492,349,manipulatively,1.7,217.5,338.2,412.5,229.28333333333336,0.9,0.8,0.6
7493,349,created,1.1,224.1,247.7,266.3,199.45,0.8,0.3,0.3
7494,349,a,0.3,63.8,63.8,63.8,63.8,0.3,0.0,0.0
7495,349,new,0.6,130.7,130.7,130.7,130.7,0.6,0.0,0.0
7496,349,public,1.0,221.8,237.4,237.4,222.3,0.9,0.1,0.1
7497,349,image,0.4,68.4,68.4,68.4,68.4,0.4,0.0,0.0
7498,349,to,0.4,55.5,55.5,55.5,55.5,0.4,0.0,0.0
7499,349,sell,0.7,116.9,116.9,128.0,115.3,0.6,0.1,0.1
7500,349,books.,0.7,131.6,131.6,131.6,131.6,0.7,0.0,0.0
7501,350,Every,0.8,129.2,148.0,148.0,126.15,0.7,0.1,0.1
7502,350,one,0.8,123.4,147.6,164.1,116.25,0.6,0.2,0.2
7503,350,of,0.4,76.0,76.0,76.0,76.0,0.4,0.0,0.0
7504,350,them,0.6,200.2,200.2,200.2,200.2,0.6,0.0,0.0
7505,350,left,0.6,120.8,120.8,120.8,120.8,0.6,0.0,0.0
7506,350,people,1.2,162.5,174.5,183.5,156.45,1.0,0.2,0.2
7507,350,behind,1.0,145.0,151.1,156.6,140.0,0.8,0.2,0.2
7508,350,burdened,1.2,253.2,281.6,281.6,243.55,1.0,0.2,0.2
7509,350,with,0.5,87.2,87.2,87.2,87.2,0.5,0.0,0.0
7510,350,the,0.8,95.4,95.4,116.4,91.53333333333332,0.6,0.2,0.1
7511,350,question:,1.0,164.4,181.5,181.5,162.9,0.9,0.1,0.1
7512,350,why?,0.7,112.8,112.8,112.8,112.8,0.7,0.0,0.0
7513,351,Steve,1.4,189.0,281.7,340.2,172.075,0.7,0.7,0.5
7514,351,"Clarke,",1.1,121.2,140.6,196.5,110.225,0.6,0.5,0.3
7515,351,Suffolk,1.0,190.4,204.0,204.0,189.0,0.9,0.1,0.1
7516,351,Housing,0.5,82.7,94.2,94.2,77.85,0.4,0.1,0.1
7517,351,Society's,0.4,71.2,71.2,71.2,71.2,0.4,0.0,0.0
7518,351,chief,0.5,121.8,121.8,121.8,121.8,0.5,0.0,0.0
7519,351,"executive,",1.0,146.4,174.2,174.2,143.4,0.8,0.2,0.2
7520,351,says:,0.6,128.0,128.0,128.0,128.0,0.6,0.0,0.0
7521,351,'We,0.2,41.9,41.9,41.9,41.9,0.2,0.0,0.0
7522,351,are,0.5,98.4,98.4,98.4,98.4,0.5,0.0,0.0
7523,351,hoping,1.2,140.6,187.1,195.4,132.6,0.8,0.4,0.4
7524,351,that,0.3,57.3,57.3,57.3,57.3,0.3,0.0,0.0
7525,351,it,0.5,77.7,77.7,77.7,77.7,0.5,0.0,0.0
7526,351,will,0.6,114.2,114.2,114.2,114.2,0.6,0.0,0.0
7527,351,make,0.5,64.1,70.6,70.6,54.85,0.4,0.1,0.1
7528,351,a,0.4,57.5,57.5,60.6,60.6,0.4,0.0,0.0
7529,351,significant,0.4,57.9,65.3,65.3,57.85,0.3,0.1,0.1
7530,351,contribution,1.1,204.4,217.0,238.5,200.05,0.9,0.2,0.2
7531,351,to,0.2,40.6,40.6,40.6,40.6,0.2,0.0,0.0
7532,351,finding,0.8,150.4,162.8,162.8,153.85,0.7,0.1,0.1
7533,351,a,0.2,39.5,39.5,35.0,35.0,0.2,0.0,0.0
7534,351,more,0.7,134.0,134.0,134.0,134.0,0.7,0.0,0.0
7535,351,environmentally,1.3,186.2,218.7,231.5,184.25,1.0,0.3,0.3
7536,351,friendly,1.0,150.2,171.5,171.5,140.45,0.8,0.2,0.2
7537,351,way,0.5,76.2,83.5,83.5,69.2,0.4,0.1,0.1
7538,351,to,0.2,42.5,42.5,42.5,42.5,0.2,0.0,0.0
7539,351,create,0.9,130.1,160.0,171.5,122.1,0.6,0.3,0.2
7540,351,new,0.5,89.7,89.7,89.7,89.7,0.5,0.0,0.0
7541,351,homes.',0.3,58.4,58.4,58.4,58.4,0.3,0.0,0.0
7542,352,If,0.2,24.0,24.0,24.0,24.0,0.2,0.0,0.0
7543,352,you,0.4,94.6,94.6,94.6,94.6,0.4,0.0,0.0
7544,352,start,1.1,215.4,230.1,230.1,210.6,1.0,0.1,0.1
7545,352,using,1.0,143.0,150.3,182.0,146.65,0.8,0.2,0.2
7546,352,different,1.0,210.4,217.7,217.7,201.9,0.9,0.1,0.1
7547,352,materials,1.1,219.5,225.8,225.8,211.5,1.0,0.1,0.1
7548,352,then,0.5,98.3,98.3,119.9,100.15,0.4,0.1,0.1
7549,352,that,1.8,230.2,285.4,449.3,248.23333333333332,1.0,0.8,0.6
7550,352,jacks,1.0,148.6,148.6,203.2,141.5,0.7,0.3,0.3
7551,352,the,0.4,89.2,89.2,89.2,89.2,0.4,0.0,0.0
7552,352,price,1.3,216.0,230.7,295.5,187.9333333333333,0.8,0.5,0.3
7553,352,up,0.2,68.6,68.6,68.6,68.6,0.2,0.0,0.0
7554,352,as,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7555,352,they,0.4,46.2,46.2,99.6,45.8,0.2,0.2,0.1
7556,352,can't,0.6,113.6,113.6,113.6,113.6,0.6,0.0,0.0
7557,352,do,0.4,35.0,35.0,71.8,34.93333333333334,0.2,0.2,0.1
7558,352,it,0.3,53.2,53.2,53.2,53.2,0.3,0.0,0.0
7559,352,without,1.3,163.5,212.4,244.7,175.65,0.9,0.4,0.2
7560,352,"thinking,",1.2,202.4,251.9,251.9,200.05,0.9,0.3,0.3
7561,352,which,0.6,103.6,103.6,125.0,100.85,0.5,0.1,0.1
7562,352,seems,1.2,194.1,213.4,276.8,190.11666666666665,0.8,0.4,0.3
7563,352,to,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7564,352,cost,0.8,250.6,250.6,250.6,250.6,0.8,0.0,0.0
7565,352,more.',0.5,94.4,94.4,94.4,94.4,0.5,0.0,0.0
7566,353,But,1.4,128.6,156.5,248.5,127.11666666666665,0.7,0.7,0.4
7567,353,'160,2.0,202.1,293.5,486.1,204.225,0.8,1.2,0.5
7568,353,million-year-old,4.1,272.8,676.3,980.7,244.52051282051283,1.0,3.1,1.0
7569,353,vomit',1.2,148.9,203.6,234.6,146.7,0.8,0.4,0.3
7570,353,was,0.8,113.7,126.1,126.1,115.15,0.7,0.1,0.1
7571,353,precisely,0.7,110.4,136.2,136.2,110.4,0.5,0.2,0.2
7572,353,the,0.1,19.4,19.4,17.4,17.4,0.1,0.0,0.0
7573,353,caption,1.2,198.9,232.8,232.8,199.2,1.0,0.2,0.2
7574,353,in,0.3,56.1,64.7,64.7,52.2,0.2,0.1,0.1
7575,353,Tuesday's,1.3,249.0,289.7,289.7,231.9,1.0,0.3,0.3
7576,353,"papers,",1.1,277.1,290.3,290.3,262.55,1.0,0.1,0.1
7577,353,relating,1.2,277.0,293.9,322.6,272.7,1.0,0.2,0.2
7578,353,to,0.1,12.3,12.3,12.3,12.3,0.1,0.0,0.0
7579,353,the,0.6,122.6,122.6,112.1,112.1,0.6,0.0,0.0
7580,353,thrilling,1.6,211.0,264.1,332.6,218.0,1.0,0.6,0.6
7581,353,discovery,0.9,160.5,187.1,187.1,168.3,0.8,0.1,0.1
7582,353,of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7583,353,fossilised,0.6,94.8,121.6,121.6,91.3,0.5,0.1,0.1
7584,353,dinosaur,1.0,176.9,207.9,207.9,166.45,0.8,0.2,0.2
7585,353,puke,0.5,101.1,101.1,110.9,95.15,0.4,0.1,0.1
7586,353,in,0.4,99.3,99.3,99.3,99.3,0.4,0.0,0.0
7587,353,a,0.1,21.0,21.0,21.0,21.0,0.1,0.0,0.0
7588,353,clay,1.0,114.7,114.7,162.9,118.5,0.6,0.4,0.1
7589,353,quarry,1.4,198.3,274.8,312.0,190.3333333333333,0.8,0.6,0.5
7590,353,near,0.1,18.9,18.9,18.9,18.9,0.1,0.0,0.0
7591,353,Peterborough.,1.9,162.2,428.7,428.7,182.325,0.8,1.1,0.7
7592,354,Mobile,1.1,226.3,302.4,314.3,183.55,0.7,0.4,0.2
7593,354,"homes,",0.7,124.0,124.0,160.4,110.15,0.4,0.3,0.1
7594,354,"meanwhile,",1.5,213.4,284.5,284.5,191.15,0.9,0.6,0.6
7595,354,have,0.4,113.3,113.3,113.3,113.3,0.4,0.0,0.0
7596,354,shaken,1.0,139.6,178.4,178.4,135.6,0.8,0.2,0.2
7597,354,off,0.3,47.5,47.5,47.5,47.5,0.3,0.0,0.0
7598,354,their,1.0,190.9,199.9,199.9,183.25,0.9,0.1,0.1
7599,354,image,1.1,109.3,166.2,203.0,107.93333333333337,0.6,0.5,0.4
7600,354,as,0.6,110.7,110.7,110.7,110.7,0.6,0.0,0.0
7601,354,overgrown,1.8,167.7,272.3,416.5,182.99,0.8,1.0,0.5
7602,354,camper,0.8,158.9,158.9,158.9,158.9,0.8,0.0,0.0
7603,354,vans,0.4,67.0,67.0,67.0,67.0,0.4,0.0,0.0
7604,354,and,0.5,97.2,97.2,97.2,97.2,0.5,0.0,0.0
7605,354,become,0.5,76.8,83.8,83.8,74.85,0.4,0.1,0.1
7606,354,"fashionable,",0.9,196.8,215.0,215.0,198.3,0.8,0.1,0.1
7607,354,with,0.7,121.1,121.1,121.1,121.1,0.7,0.0,0.0
7608,354,the,0.5,56.6,65.9,86.1,51.56666666666666,0.3,0.2,0.1
7609,354,help,0.9,136.5,154.5,154.5,126.0,0.7,0.2,0.2
7610,354,of,0.4,97.2,97.2,97.2,97.2,0.4,0.0,0.0
7611,354,"air-conditioning,",2.5,246.6,383.4,515.6,236.8,1.0,1.5,0.6
7612,354,built-in,1.2,220.0,256.2,256.2,219.4,1.0,0.2,0.2
7613,354,dishwashers,1.3,206.1,237.6,268.0,203.31666666666663,0.9,0.4,0.3
7614,354,and,0.4,58.5,58.5,78.2,59.3,0.3,0.1,0.1
7615,354,all,0.5,96.8,96.8,96.8,96.8,0.5,0.0,0.0
7616,354,mod,0.3,37.7,37.7,37.7,37.7,0.3,0.0,0.0
7617,354,cons.,0.5,90.2,96.2,96.2,77.7,0.4,0.1,0.1
7618,355,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7619,355,also,1.0,163.1,175.2,199.8,158.175,0.7,0.3,0.1
7620,355,have,0.7,149.7,149.7,149.7,149.7,0.7,0.0,0.0
7621,355,to,0.2,45.4,45.4,45.4,45.4,0.2,0.0,0.0
7622,355,apologise,1.2,217.2,225.8,249.8,205.71666666666667,0.9,0.3,0.2
7623,355,to,0.2,60.2,60.2,60.2,60.2,0.2,0.0,0.0
7624,355,them,0.7,131.5,131.5,131.5,131.5,0.7,0.0,0.0
7625,355,for,0.6,61.6,61.6,109.3,83.6,0.5,0.1,0.1
7626,355,stopping,1.2,99.7,128.5,189.4,110.23333333333336,0.7,0.5,0.3
7627,355,this,0.5,29.0,29.0,53.2,30.5,0.3,0.2,0.2
7628,355,column,1.2,173.6,173.6,264.6,153.6,0.7,0.5,0.4
7629,355,for,0.5,66.3,66.3,91.1,70.8,0.4,0.1,0.1
7630,355,a,0.6,83.6,83.6,98.7,87.75,0.5,0.1,0.1
7631,355,while.,0.9,116.6,132.9,167.7,112.78333333333332,0.6,0.3,0.2
7632,356,The,0.4,57.1,57.1,85.3,61.1,0.3,0.1,0.1
7633,356,Oasis,1.2,230.6,247.5,271.3,225.95,1.0,0.2,0.2
7634,356,stables,1.5,210.2,275.4,295.5,209.53333333333336,1.0,0.5,0.4
7635,356,are,0.3,52.4,52.4,58.0,58.0,0.3,0.0,0.0
7636,356,part,1.5,180.4,202.5,253.0,175.625,1.0,0.5,0.3
7637,356,of,0.3,40.8,40.8,40.8,40.8,0.3,0.0,0.0
7638,356,the,0.8,107.6,107.6,135.4,99.25,0.6,0.2,0.2
7639,356,Godolphin,2.0,192.1,460.3,496.6,222.55,0.9,1.1,0.4
7640,356,racing,1.5,166.3,230.9,276.5,169.73333333333338,0.8,0.7,0.5
7641,356,"empire,",0.9,184.6,184.6,202.3,187.45,0.8,0.1,0.1
7642,356,owned,0.6,84.1,95.6,105.2,76.3,0.4,0.2,0.2
7643,356,by,0.8,133.6,154.8,154.8,137.55,0.7,0.1,0.1
7644,356,the,0.1,22.2,22.2,22.2,22.2,0.1,0.0,0.0
7645,356,Maktoum,1.8,233.3,367.2,410.6,241.56,1.0,0.8,0.5
7646,356,"brothers,",1.3,241.8,305.5,305.5,213.8,0.9,0.4,0.4
7647,356,Sheikh,1.3,191.3,284.2,318.6,194.88333333333333,0.8,0.5,0.4
7648,356,Rashid's,1.5,203.8,295.7,318.3,202.35,0.9,0.6,0.4
7649,356,sons.,1.0,153.0,182.5,182.5,158.4,0.8,0.2,0.2
7650,357,With,0.8,158.6,158.6,158.6,158.6,0.8,0.0,0.0
7651,357,a,0.2,36.0,36.0,36.0,36.0,0.2,0.0,0.0
7652,357,clever,1.4,185.0,233.5,248.0,174.53333333333336,1.0,0.4,0.3
7653,357,touch,1.0,161.8,161.8,198.7,162.3,0.8,0.2,0.1
7654,357,of,0.5,87.4,87.4,110.9,88.15,0.4,0.1,0.1
7655,357,"bathos,",1.4,254.8,278.4,337.5,240.65,1.0,0.4,0.4
7656,357,Four,0.6,90.2,133.3,133.3,87.8,0.4,0.2,0.2
7657,357,slid,0.7,110.1,119.9,119.9,109.85,0.6,0.1,0.1
7658,357,down,0.9,88.7,88.7,150.6,91.46666666666668,0.5,0.4,0.2
7659,357,the,0.4,66.1,66.1,66.1,66.1,0.4,0.0,0.0
7660,357,slipway,1.1,140.1,217.6,237.8,155.41666666666666,0.7,0.4,0.3
7661,357,at,0.4,35.5,35.5,59.9,43.95,0.3,0.1,0.1
7662,357,the,0.5,73.9,80.5,80.5,67.2,0.4,0.1,0.1
7663,357,weekend,0.9,196.7,196.7,196.7,196.7,0.9,0.0,0.0
7664,357,not,0.6,66.0,73.6,104.9,68.9,0.4,0.2,0.2
7665,357,with,1.5,150.1,156.5,343.0,144.84166666666667,0.7,0.8,0.4
7666,357,some,1.1,155.8,155.8,202.6,154.86666666666667,0.8,0.3,0.2
7667,357,operatic,2.0,165.0,201.3,397.3,162.17666666666668,0.8,1.2,0.5
7668,357,blockbuster,1.8,171.9,205.0,374.3,160.61999999999995,0.7,1.1,0.5
7669,357,but,0.6,73.4,79.7,79.7,68.25,0.5,0.1,0.1
7670,357,a,0.4,77.8,77.8,77.8,77.8,0.4,0.0,0.0
7671,357,Dadaist,2.3,216.2,387.7,550.9,220.685,0.9,1.4,0.7
